,type,strikes,maturities,implied_volatilities,Spot,utc_T0
0,put,40000.0,1649923200.0,0.5485,40605.66,2022-04-13 14:42:17.996364
1,put,42000.0,1649923200.0,0.5406,40605.66,2022-04-13 14:42:17.996364
2,put,34000.0,1649923200.0,0.8801000000000001,40605.66,2022-04-13 14:42:17.996364
3,put,36000.0,1649923200.0,0.8415,40605.66,2022-04-13 14:42:17.996364
4,put,41000.0,1649923200.0,0.5106,40605.66,2022-04-13 14:42:17.996364
5,put,43000.0,1649923200.0,0.6084,40605.66,2022-04-13 14:42:17.996364
6,put,46000.0,1649923200.0,0.6526000000000001,40605.66,2022-04-13 14:42:17.996364
7,put,39000.0,1649923200.0,0.6279,40605.66,2022-04-13 14:42:17.996364
8,put,44000.0,1649923200.0,0.6520999999999999,40605.66,2022-04-13 14:42:17.996364
9,put,32000.0,1649923200.0,0.8801000000000001,40605.66,2022-04-13 14:42:17.996364
10,put,35000.0,1649923200.0,0.8801000000000001,40605.66,2022-04-13 14:42:17.996364
11,put,38000.0,1649923200.0,0.6572,40605.66,2022-04-13 14:42:17.996364
12,put,37000.0,1649923200.0,0.7332,40605.66,2022-04-13 14:42:17.996364
13,put,45000.0,1649923200.0,0.6520999999999999,40605.66,2022-04-13 14:42:17.996364
14,put,25000.0,1650009600.0,0.9994,40605.66,2022-04-13 14:42:17.996364
15,put,65000.0,1650009600.0,0.7365999999999999,40605.66,2022-04-13 14:42:17.996364
16,put,50000.0,1650009600.0,0.7359,40605.66,2022-04-13 14:42:17.996364
17,put,49000.0,1650009600.0,0.7359,40605.66,2022-04-13 14:42:17.996364
18,put,48000.0,1650009600.0,0.7359,40605.66,2022-04-13 14:42:17.996364
19,put,70000.0,1650009600.0,0.7378,40605.66,2022-04-13 14:42:17.996364
20,put,39000.0,1650009600.0,0.5748,40605.66,2022-04-13 14:42:17.996364
21,put,30000.0,1650009600.0,0.922,40605.66,2022-04-13 14:42:17.996364
22,put,45000.0,1650009600.0,0.6385000000000001,40605.66,2022-04-13 14:42:17.996364
23,put,60000.0,1650009600.0,0.7365999999999999,40605.66,2022-04-13 14:42:17.996364
24,put,56000.0,1650009600.0,0.7365999999999999,40605.66,2022-04-13 14:42:17.996364
25,put,52000.0,1650009600.0,0.7359,40605.66,2022-04-13 14:42:17.996364
26,put,36000.0,1650009600.0,0.7893000000000001,40605.66,2022-04-13 14:42:17.996364
27,put,34000.0,1650009600.0,0.8695999999999999,40605.66,2022-04-13 14:42:17.996364
28,put,35000.0,1650009600.0,0.815,40605.66,2022-04-13 14:42:17.996364
29,put,54000.0,1650009600.0,0.7359,40605.66,2022-04-13 14:42:17.996364
30,put,38000.0,1650009600.0,0.6475,40605.66,2022-04-13 14:42:17.996364
31,put,42000.0,1650009600.0,0.5085000000000001,40605.66,2022-04-13 14:42:17.996364
32,put,44000.0,1650009600.0,0.6001,40605.66,2022-04-13 14:42:17.996364
33,put,46000.0,1650009600.0,0.7359,40605.66,2022-04-13 14:42:17.996364
34,put,55000.0,1650009600.0,0.7359,40605.66,2022-04-13 14:42:17.996364
35,put,75000.0,1650009600.0,0.7864,40605.66,2022-04-13 14:42:17.996364
36,put,51000.0,1650009600.0,0.7359,40605.66,2022-04-13 14:42:17.996364
37,put,47000.0,1650009600.0,0.7359,40605.66,2022-04-13 14:42:17.996364
38,put,40000.0,1650009600.0,0.5296,40605.66,2022-04-13 14:42:17.996364
39,put,41000.0,1650009600.0,0.5065,40605.66,2022-04-13 14:42:17.996364
40,put,43000.0,1650009600.0,0.5393,40605.66,2022-04-13 14:42:17.996364
41,put,35000.0,1650614400.0,0.6757,40605.66,2022-04-13 14:42:17.996364
42,put,47000.0,1650614400.0,0.5659000000000001,40605.66,2022-04-13 14:42:17.996364
43,put,40000.0,1650614400.0,0.5390999999999999,40605.66,2022-04-13 14:42:17.996364
44,put,56000.0,1650614400.0,0.6896,40605.66,2022-04-13 14:42:17.996364
45,put,46000.0,1650614400.0,0.5475,40605.66,2022-04-13 14:42:17.996364
46,put,42000.0,1650614400.0,0.5221,40605.66,2022-04-13 14:42:17.996364
47,put,43000.0,1650614400.0,0.5215,40605.66,2022-04-13 14:42:17.996364
48,put,48000.0,1650614400.0,0.575,40605.66,2022-04-13 14:42:17.996364
49,put,65000.0,1650614400.0,0.7116,40605.66,2022-04-13 14:42:17.996364
50,put,52000.0,1650614400.0,0.6896,40605.66,2022-04-13 14:42:17.996364
51,put,44000.0,1650614400.0,0.5285,40605.66,2022-04-13 14:42:17.996364
52,put,75000.0,1650614400.0,0.7168000000000001,40605.66,2022-04-13 14:42:17.996364
53,put,41000.0,1650614400.0,0.5282,40605.66,2022-04-13 14:42:17.996364
54,put,55000.0,1650614400.0,0.6896,40605.66,2022-04-13 14:42:17.996364
55,put,70000.0,1650614400.0,0.7162999999999999,40605.66,2022-04-13 14:42:17.996364
56,put,30000.0,1650614400.0,0.8687999999999999,40605.66,2022-04-13 14:42:17.996364
57,put,25000.0,1650614400.0,0.9775,40605.66,2022-04-13 14:42:17.996364
58,put,36000.0,1650614400.0,0.6417,40605.66,2022-04-13 14:42:17.996364
59,put,45000.0,1650614400.0,0.5367000000000001,40605.66,2022-04-13 14:42:17.996364
60,put,37000.0,1650614400.0,0.6109,40605.66,2022-04-13 14:42:17.996364
61,put,39000.0,1650614400.0,0.5579999999999999,40605.66,2022-04-13 14:42:17.996364
62,put,34000.0,1650614400.0,0.7108,40605.66,2022-04-13 14:42:17.996364
63,put,54000.0,1650614400.0,0.6896,40605.66,2022-04-13 14:42:17.996364
64,put,38000.0,1650614400.0,0.5814,40605.66,2022-04-13 14:42:17.996364
65,put,50000.0,1650614400.0,0.611,40605.66,2022-04-13 14:42:17.996364
66,put,60000.0,1650614400.0,0.6897,40605.66,2022-04-13 14:42:17.996364
67,put,40000.0,1651219200.0,0.5595,40605.66,2022-04-13 14:42:17.996364
68,put,49000.0,1651219200.0,0.5805,40605.66,2022-04-13 14:42:17.996364
69,put,45000.0,1651219200.0,0.5435,40605.66,2022-04-13 14:42:17.996364
70,put,38000.0,1651219200.0,0.5895,40605.66,2022-04-13 14:42:17.996364
71,put,60000.0,1651219200.0,0.7523000000000001,40605.66,2022-04-13 14:42:17.996364
72,put,55000.0,1651219200.0,0.6559,40605.66,2022-04-13 14:42:17.996364
73,put,70000.0,1651219200.0,0.8067,40605.66,2022-04-13 14:42:17.996364
74,put,39000.0,1651219200.0,0.5738,40605.66,2022-04-13 14:42:17.996364
75,put,50000.0,1651219200.0,0.5911,40605.66,2022-04-13 14:42:17.996364
76,put,51000.0,1651219200.0,0.6056,40605.66,2022-04-13 14:42:17.996364
77,put,32000.0,1651219200.0,0.7359,40605.66,2022-04-13 14:42:17.996364
78,put,43000.0,1651219200.0,0.5402,40605.66,2022-04-13 14:42:17.996364
79,put,25000.0,1651219200.0,0.9645,40605.66,2022-04-13 14:42:17.996364
80,put,53000.0,1651219200.0,0.6361,40605.66,2022-04-13 14:42:17.996364
81,put,44000.0,1651219200.0,0.54,40605.66,2022-04-13 14:42:17.996364
82,put,52000.0,1651219200.0,0.6144,40605.66,2022-04-13 14:42:17.996364
83,put,42000.0,1651219200.0,0.5425,40605.66,2022-04-13 14:42:17.996364
84,put,35000.0,1651219200.0,0.6557,40605.66,2022-04-13 14:42:17.996364
85,put,20000.0,1651219200.0,1.0561,40605.66,2022-04-13 14:42:17.996364
86,put,65000.0,1651219200.0,0.8067,40605.66,2022-04-13 14:42:17.996364
87,put,41000.0,1651219200.0,0.5496,40605.66,2022-04-13 14:42:17.996364
88,put,47000.0,1651219200.0,0.5563,40605.66,2022-04-13 14:42:17.996364
89,put,100000.0,1651219200.0,0.9587,40605.66,2022-04-13 14:42:17.996364
90,put,34000.0,1651219200.0,0.6823,40605.66,2022-04-13 14:42:17.996364
91,put,48000.0,1651219200.0,0.5674,40605.66,2022-04-13 14:42:17.996364
92,put,36000.0,1651219200.0,0.6308,40605.66,2022-04-13 14:42:17.996364
93,put,46000.0,1651219200.0,0.55,40605.66,2022-04-13 14:42:17.996364
94,put,30000.0,1651219200.0,0.7920999999999999,40605.66,2022-04-13 14:42:17.996364
95,put,75000.0,1651219200.0,0.8067,40605.66,2022-04-13 14:42:17.996364
96,put,80000.0,1651219200.0,0.8067,40605.66,2022-04-13 14:42:17.996364
97,put,25000.0,1653638400.0,0.8539,40605.66,2022-04-13 14:42:17.996364
98,put,80000.0,1653638400.0,0.7775,40605.66,2022-04-13 14:42:17.996364
99,put,48000.0,1653638400.0,0.5949,40605.66,2022-04-13 14:42:17.996364
100,put,75000.0,1653638400.0,0.7359,40605.66,2022-04-13 14:42:17.996364
101,put,65000.0,1653638400.0,0.6757,40605.66,2022-04-13 14:42:17.996364
102,put,30000.0,1653638400.0,0.7524,40605.66,2022-04-13 14:42:17.996364
103,put,50000.0,1653638400.0,0.6007,40605.66,2022-04-13 14:42:17.996364
104,put,35000.0,1653638400.0,0.6683,40605.66,2022-04-13 14:42:17.996364
105,put,40000.0,1653638400.0,0.6152000000000001,40605.66,2022-04-13 14:42:17.996364
106,put,70000.0,1653638400.0,0.7045999999999999,40605.66,2022-04-13 14:42:17.996364
107,put,52000.0,1653638400.0,0.6076,40605.66,2022-04-13 14:42:17.996364
108,put,32000.0,1653638400.0,0.7148,40605.66,2022-04-13 14:42:17.996364
109,put,55000.0,1653638400.0,0.6212,40605.66,2022-04-13 14:42:17.996364
110,put,100000.0,1653638400.0,0.8183,40605.66,2022-04-13 14:42:17.996364
111,put,36000.0,1653638400.0,0.6552,40605.66,2022-04-13 14:42:17.996364
112,put,34000.0,1653638400.0,0.6835,40605.66,2022-04-13 14:42:17.996364
113,put,42000.0,1653638400.0,0.6022,40605.66,2022-04-13 14:42:17.996364
114,put,44000.0,1653638400.0,0.5957,40605.66,2022-04-13 14:42:17.996364
115,put,20000.0,1653638400.0,0.9975,40605.66,2022-04-13 14:42:17.996364
116,put,60000.0,1653638400.0,0.6518,40605.66,2022-04-13 14:42:17.996364
117,put,46000.0,1653638400.0,0.5932999999999999,40605.66,2022-04-13 14:42:17.996364
118,put,54000.0,1653638400.0,0.6175999999999999,40605.66,2022-04-13 14:42:17.996364
119,put,85000.0,1653638400.0,0.8059999999999999,40605.66,2022-04-13 14:42:17.996364
120,put,38000.0,1653638400.0,0.6331,40605.66,2022-04-13 14:42:17.996364
121,put,52000.0,1656057600.0,0.6204,40605.66,2022-04-13 14:42:17.996364
122,put,150000.0,1656057600.0,1.0493000000000001,40605.66,2022-04-13 14:42:17.996364
123,put,44000.0,1656057600.0,0.6218,40605.66,2022-04-13 14:42:17.996364
124,put,55000.0,1656057600.0,0.6268,40605.66,2022-04-13 14:42:17.996364
125,put,65000.0,1656057600.0,0.6589,40605.66,2022-04-13 14:42:17.996364
126,put,300000.0,1656057600.0,1.1761,40605.66,2022-04-13 14:42:17.996364
127,put,25000.0,1656057600.0,0.8087000000000001,40605.66,2022-04-13 14:42:17.996364
128,put,45000.0,1656057600.0,0.6197,40605.66,2022-04-13 14:42:17.996364
129,put,60000.0,1656057600.0,0.6396999999999999,40605.66,2022-04-13 14:42:17.996364
130,put,48000.0,1656057600.0,0.6172,40605.66,2022-04-13 14:42:17.996364
131,put,90000.0,1656057600.0,0.7809,40605.66,2022-04-13 14:42:17.996364
132,put,35000.0,1656057600.0,0.6748000000000001,40605.66,2022-04-13 14:42:17.996364
133,put,40000.0,1656057600.0,0.6383,40605.66,2022-04-13 14:42:17.996364
134,put,50000.0,1656057600.0,0.6181,40605.66,2022-04-13 14:42:17.996364
135,put,250000.0,1656057600.0,1.153,40605.66,2022-04-13 14:42:17.996364
136,put,80000.0,1656057600.0,0.7268000000000001,40605.66,2022-04-13 14:42:17.996364
137,put,70000.0,1656057600.0,0.6846,40605.66,2022-04-13 14:42:17.996364
138,put,100000.0,1656057600.0,0.8331000000000001,40605.66,2022-04-13 14:42:17.996364
139,put,75000.0,1656057600.0,0.7043,40605.66,2022-04-13 14:42:17.996364
140,put,30000.0,1656057600.0,0.7293999999999999,40605.66,2022-04-13 14:42:17.996364
141,put,200000.0,1656057600.0,1.1109,40605.66,2022-04-13 14:42:17.996364
142,put,20000.0,1656057600.0,0.9148000000000001,40605.66,2022-04-13 14:42:17.996364
143,put,15000.0,1656057600.0,1.04,40605.66,2022-04-13 14:42:17.996364
144,put,120000.0,1656057600.0,0.9009999999999999,40605.66,2022-04-13 14:42:17.996364
145,put,42000.0,1656057600.0,0.6283,40605.66,2022-04-13 14:42:17.996364
146,put,46000.0,1656057600.0,0.6177,40605.66,2022-04-13 14:42:17.996364
147,put,60000.0,1664524800.0,0.6507,40605.66,2022-04-13 14:42:17.996364
148,put,50000.0,1664524800.0,0.6456000000000001,40605.66,2022-04-13 14:42:17.996364
149,put,120000.0,1664524800.0,0.7454999999999999,40605.66,2022-04-13 14:42:17.996364
150,put,400000.0,1664524800.0,0.9505,40605.66,2022-04-13 14:42:17.996364
151,put,20000.0,1664524800.0,0.8090999999999999,40605.66,2022-04-13 14:42:17.996364
152,put,300000.0,1664524800.0,0.9428,40605.66,2022-04-13 14:42:17.996364
153,put,350000.0,1664524800.0,0.9431,40605.66,2022-04-13 14:42:17.996364
154,put,90000.0,1664524800.0,0.6951999999999999,40605.66,2022-04-13 14:42:17.996364
155,put,250000.0,1664524800.0,0.9014,40605.66,2022-04-13 14:42:17.996364
156,put,25000.0,1664524800.0,0.7431,40605.66,2022-04-13 14:42:17.996364
157,put,100000.0,1664524800.0,0.7112,40605.66,2022-04-13 14:42:17.996364
158,put,30000.0,1664524800.0,0.6984999999999999,40605.66,2022-04-13 14:42:17.996364
159,put,65000.0,1664524800.0,0.6553,40605.66,2022-04-13 14:42:17.996364
160,put,70000.0,1664524800.0,0.6613,40605.66,2022-04-13 14:42:17.996364
161,put,40000.0,1664524800.0,0.6554000000000001,40605.66,2022-04-13 14:42:17.996364
162,put,35000.0,1664524800.0,0.6717,40605.66,2022-04-13 14:42:17.996364
163,put,80000.0,1664524800.0,0.6767,40605.66,2022-04-13 14:42:17.996364
164,put,55000.0,1664524800.0,0.6469,40605.66,2022-04-13 14:42:17.996364
165,put,45000.0,1664524800.0,0.6489,40605.66,2022-04-13 14:42:17.996364
166,put,150000.0,1664524800.0,0.7964,40605.66,2022-04-13 14:42:17.996364
167,put,200000.0,1664524800.0,0.8637999999999999,40605.66,2022-04-13 14:42:17.996364
168,put,15000.0,1664524800.0,0.8926000000000001,40605.66,2022-04-13 14:42:17.996364
169,put,90000.0,1672387200.0,0.6884,40605.66,2022-04-13 14:42:17.996364
170,put,50000.0,1672387200.0,0.6620999999999999,40605.66,2022-04-13 14:42:17.996364
171,put,60000.0,1672387200.0,0.6636,40605.66,2022-04-13 14:42:17.996364
172,put,15000.0,1672387200.0,0.8331999999999999,40605.66,2022-04-13 14:42:17.996364
173,put,45000.0,1672387200.0,0.6640999999999999,40605.66,2022-04-13 14:42:17.996364
174,put,120000.0,1672387200.0,0.7193999999999999,40605.66,2022-04-13 14:42:17.996364
175,put,20000.0,1672387200.0,0.7718,40605.66,2022-04-13 14:42:17.996364
176,put,250000.0,1672387200.0,0.8412999999999999,40605.66,2022-04-13 14:42:17.996364
177,put,80000.0,1672387200.0,0.6794,40605.66,2022-04-13 14:42:17.996364
178,put,150000.0,1672387200.0,0.7531,40605.66,2022-04-13 14:42:17.996364
179,put,35000.0,1672387200.0,0.6836,40605.66,2022-04-13 14:42:17.996364
180,put,55000.0,1672387200.0,0.6620999999999999,40605.66,2022-04-13 14:42:17.996364
181,put,100000.0,1672387200.0,0.6999,40605.66,2022-04-13 14:42:17.996364
182,put,30000.0,1672387200.0,0.7006999999999999,40605.66,2022-04-13 14:42:17.996364
183,put,200000.0,1672387200.0,0.8036,40605.66,2022-04-13 14:42:17.996364
184,put,25000.0,1672387200.0,0.7293000000000001,40605.66,2022-04-13 14:42:17.996364
185,put,40000.0,1672387200.0,0.6698000000000001,40605.66,2022-04-13 14:42:17.996364
186,put,300000.0,1672387200.0,0.8787,40605.66,2022-04-13 14:42:17.996364
187,put,70000.0,1672387200.0,0.6704000000000001,40605.66,2022-04-13 14:42:17.996364
188,put,150000.0,1680249600.0,0.7195,40605.66,2022-04-13 14:42:17.996364
189,put,250000.0,1680249600.0,0.7812,40605.66,2022-04-13 14:42:17.996364
190,put,120000.0,1680249600.0,0.6995,40605.66,2022-04-13 14:42:17.996364
191,put,40000.0,1680249600.0,0.6718999999999999,40605.66,2022-04-13 14:42:17.996364
192,put,30000.0,1680249600.0,0.6916,40605.66,2022-04-13 14:42:17.996364
193,put,300000.0,1680249600.0,0.8007,40605.66,2022-04-13 14:42:17.996364
194,put,70000.0,1680249600.0,0.6745,40605.66,2022-04-13 14:42:17.996364
195,put,80000.0,1680249600.0,0.679,40605.66,2022-04-13 14:42:17.996364
196,put,200000.0,1680249600.0,0.7548,40605.66,2022-04-13 14:42:17.996364
197,put,20000.0,1680249600.0,0.737,40605.66,2022-04-13 14:42:17.996364
198,put,60000.0,1680249600.0,0.6683,40605.66,2022-04-13 14:42:17.996364
199,put,50000.0,1680249600.0,0.6673,40605.66,2022-04-13 14:42:17.996364
200,put,100000.0,1680249600.0,0.6861,40605.66,2022-04-13 14:42:17.996364
201,put,140000.0,1680249600.0,0.7129000000000001,40605.66,2022-04-13 14:42:17.996364
202,call,35000.0,1649923200.0,0.8801000000000001,40605.66,2022-04-13 14:42:17.996364
